account_id,anomaly_score,anomaly_rank,step_down_flag,passive_receiver_flag
6845,17.46,4971,0,0
6846,14.2,5530,0,0
6847,17.66,4902,1,0
6848,3.13,8010,0,0
6849,46.87,870,1,0
6850,2.71,8133,0,0
6851,49.05,710,1,0
6852,67.07,122,1,1
6853,11.28,6037,0,0
6854,45.66,965,1,1
6855,38.64,1417,1,0
6856,32.58,2120,0,0
6857,2.84,8097,0,0
6858,46.22,936,0,0
6859,10.73,6164,0,0
6860,40.26,1282,0,0
6861,18.36,4632,0,1
6862,42.1,1174,0,0
6863,24.73,3099,0,0
6864,18.28,4660,0,0
6865,10.63,6195,0,0
6866,9.52,6464,0,0
6867,18.17,4703,0,1
6868,14.39,5498,0,0
6869,17.3,5019,0,0
6870,1.51,8559,0,0
6871,20.76,3878,1,0
6872,0.46,8990,0,0
6873,19.55,4185,0,1
6874,31.33,2296,0,1
6875,11.77,5955,0,0
6876,16.07,5289,0,0
6877,0.86,8762,0,0
6878,57.23,364,1,0
6879,49.05,710,1,0
6880,31.51,2274,0,0
6881,0.72,8860,0,0
6882,8.69,6634,0,0
6883,16.6,5197,0,0
6884,16.95,5113,1,0
6885,14.82,5447,0,0
6886,18.01,4759,0,0
6887,0.65,8891,0,0
6888,65.75,156,1,0
6889,64.28,188,1,0
6890,13.68,5616,0,0
6891,19.1,4358,0,0
6892,25.29,3019,0,0
6893,51.2,579,0,0
6894,45.98,952,0,1
6895,13.41,5654,0,0
6896,2.71,8134,0,0
6897,42.39,1159,1,0
6898,13.85,5587,0,0
6899,33.47,2016,0,0
6900,44.57,1047,0,0
6901,11.63,5981,0,0
6902,0.77,8824,0,0
6903,4.84,7534,0,0
6904,35.18,1773,0,0
6905,8.57,6657,0,0
6906,9.66,6423,0,0
6907,14.24,5519,0,0
6908,15.43,5365,0,0
6909,21.8,3666,0,1
6910,19.63,4161,0,0
6911,8.68,6636,0,0
6912,55.8,406,0,1
6913,15.51,5360,0,0
6914,22.88,3431,0,0
6915,52.87,520,0,0
6916,24.77,3091,0,0
6917,18.36,4633,0,1
6918,33.34,2034,1,0
6919,14.96,5430,0,0
6920,5.06,7478,0,0
6921,21.81,3664,0,1
6922,12.92,5739,0,0
6923,18.74,4487,0,0
6924,12.0,5908,0,0
6925,5.79,7304,0,0
6926,24.47,3140,1,0
6927,3.22,7990,0,0
6928,13.82,5592,0,0
6929,1.65,8513,0,0
6930,29.43,2510,1,0
6931,20.93,3844,1,0
6932,16.63,5189,0,0
6933,49.11,702,0,0
6934,46.85,872,0,0
6935,25.91,2938,0,0
6936,24.06,3214,0,0
6937,33.38,2029,0,0
6938,21.4,3756,1,0
6939,60.28,293,0,0
6940,23.19,3384,0,0
6941,47.8,811,1,0
6942,48.45,783,1,1
6943,35.97,1681,1,0
6944,19.67,4152,0,0
6945,54.43,455,0,0
6946,45.79,958,1,1
6947,23.23,3376,0,0
6948,18.81,4456,0,0
6949,50.47,613,1,0
6950,3.25,7984,0,0
6951,45.06,1009,0,0
6952,31.18,2314,0,0
6953,58.75,328,1,0
6954,23.5,3321,0,1
6955,30.97,2343,0,1
6956,4.63,7600,0,0
6957,18.01,4760,0,1
6958,21.7,3692,0,1
6959,62.14,233,0,0
6960,57.88,350,0,0
6961,9.57,6448,0,0
6962,5.43,7388,0,0
6963,7.68,6858,0,0
6964,19.39,4241,1,0
6965,68.2,110,1,0
6966,45.32,993,1,0
6967,4.48,7647,0,0
6968,33.59,1985,1,1
6969,8.03,6768,0,0
6970,26.72,2831,1,0
6971,0.93,8724,0,0
6972,17.17,5043,1,0
6973,17.49,4957,1,0
6974,17.97,4781,1,0
6975,0.35,9040,0,0
6976,36.78,1600,1,1
6977,35.06,1791,0,0
6978,35.06,1791,0,0
6979,56.56,384,1,0
6980,45.93,954,0,0
6981,36.32,1647,0,0
6982,16.7,5176,0,0
6983,7.71,6848,0,0
6984,49.47,673,1,0
6985,70.35,89,1,1
6986,8.25,6713,0,0
6987,0.71,8864,0,0
6988,8.16,6735,0,0
6989,26.79,2816,0,0
6990,3.73,7870,0,0
6991,19.13,4343,0,0
6992,37.01,1584,1,1
6993,13.98,5566,0,0
6994,49.47,673,1,0
6995,46.42,915,0,0
6996,6.58,7122,0,0
6997,46.16,941,0,0
6998,3.89,7822,0,0
6999,17.7,4890,0,0
7000,10.76,6151,0,0
7001,64.94,173,1,0
7002,3.02,8046,0,0
7003,50.06,632,0,1
7004,20.18,4028,1,0
7005,34.5,1852,1,0
7006,19.61,4169,0,0
7007,0.97,8708,0,0
7008,18.34,4640,1,0
7009,18.57,4540,0,0
7010,40.23,1285,1,0
7011,19.8,4116,0,1
7012,6.84,7056,0,0
7013,3.35,7963,0,0
7014,21.84,3652,0,0
7015,61.3,258,0,1
7016,59.86,303,0,1
7017,6.15,7219,0,0
7018,23.44,3332,1,0
7019,56.94,374,1,0
7020,56.06,397,1,0
7021,61.85,241,1,0
7022,14.54,5478,0,0
7023,6.35,7181,0,0
7024,19.36,4254,0,0
7025,31.15,2319,0,0
7026,41.05,1243,0,0
7027,46.64,884,1,0
7028,18.42,4596,0,0
7029,19.31,4273,0,0
7030,47.44,828,0,1
7031,46.64,884,1,0
7032,39.36,1354,1,1
7033,40.43,1273,0,0
7034,9.6,6435,0,0
7035,10.47,6222,0,0
7036,9.47,6477,0,0
7037,22.58,3487,1,0
7038,17.9,4808,0,0
7039,37.08,1575,0,0
7040,48.75,744,0,1
7041,32.78,2087,0,0
7042,9.92,6353,0,0
7043,40.96,1245,0,0
7044,38.56,1428,0,0
7045,45.29,995,0,0
7046,29.76,2479,0,0
7047,1.37,8600,0,0
7048,13.11,5694,0,0
7049,8.04,6763,0,0
7050,42.6,1148,0,0
7051,4.04,7783,0,0
7052,1.62,8527,0,0
7053,54.98,433,0,0
7054,34.83,1814,1,0
7055,17.64,4907,0,0
7056,39.16,1385,0,0
7057,8.87,6596,0,0
7058,15.5,5361,0,0
7059,17.01,5092,0,0
7060,13.66,5617,0,0
7061,46.98,862,0,0
7062,2.53,8184,0,0
7063,6.0,7251,0,0
7064,16.78,5158,0,0
7065,25.42,2994,0,0
7066,20.38,3984,0,0
7067,53.83,486,0,0
7068,25.66,2959,1,0
7069,20.65,3900,0,0
7070,15.83,5319,0,0
7071,20.39,3979,0,0
7072,42.55,1152,1,0
7073,24.51,3133,0,0
7074,7.93,6796,0,0
7075,21.82,3658,1,0
7076,47.89,808,0,0
7077,36.77,1601,0,0
7078,9.15,6545,0,0
7079,26.43,2870,0,0
7080,25.41,2995,0,0
7081,57.14,367,0,0
7082,46.42,915,0,0
7083,33.98,1906,0,0
7084,12.91,5740,0,0
7085,27.46,2737,1,0
7086,11.75,5960,0,0
7087,5.04,7486,0,0
7088,7.44,6927,0,0
7089,66.17,140,0,0
7090,39.72,1328,1,0
7091,17.31,5011,0,0
7092,60.08,299,0,0
7093,2.7,8140,0,0
7094,53.49,496,0,0
7095,10.46,6225,0,0
7096,50.02,646,0,0
7097,28.64,2598,0,0
7098,22.56,3490,0,0
7099,21.9,3640,0,0
7100,47.48,827,0,0
7101,65.13,166,0,0
7102,1.78,8448,0,0
7103,5.64,7331,0,0
7104,10.21,6285,0,0
7105,31.04,2333,1,0
7106,34.83,1815,0,0
7107,25.42,2993,1,0
7108,2.18,8299,0,0
7109,3.74,7862,0,0
7110,59.38,311,1,0
7111,45.58,971,0,0
7112,28.79,2585,0,1
7113,19.28,4288,0,1
7114,9.33,6504,0,0
7115,41.96,1181,0,0
7116,10.37,6245,0,0
7117,41.29,1225,0,0
7118,75.33,56,1,0
7119,6.17,7213,0,0
7120,18.86,4441,0,1
7121,52.23,542,1,0
7122,12.97,5726,0,0
7123,63.7,199,0,1
7124,61.04,269,1,0
7125,10.27,6275,0,0
7126,16.13,5273,0,0
7127,32.31,2143,0,0
7128,18.98,4407,0,0
7129,49.29,693,0,1
7130,53.18,508,1,0
7131,2.19,8295,0,0
7132,35.55,1724,0,0
7133,10.18,6296,0,0
7134,34.39,1870,0,0
7135,32.85,2078,0,0
7136,25.18,3036,0,0
7137,21.34,3769,0,1
7138,46.35,927,0,0
7139,20.33,3994,1,0
7140,0.99,8700,0,0
7141,1.85,8416,0,0
7142,18.46,4581,0,0
7143,18.18,4694,0,0
7144,8.62,6652,0,0
7145,17.12,5053,1,0
7146,0.35,9039,0,0
7147,14.73,5456,0,0
7148,24.35,3158,0,0
7149,49.47,673,1,0
7150,19.14,4338,0,0
7151,7.6,6890,0,0
7152,14.29,5515,0,0
7153,11.43,6007,0,0
7154,21.53,3730,0,0
7155,58.78,325,1,0
7156,38.11,1463,0,0
7157,45.73,962,1,0
7158,39.84,1316,0,0
7159,46.77,876,1,1
7160,47.88,809,0,0
7161,60.74,278,1,0
7162,11.2,6054,0,0
7163,2.23,8279,0,0
7164,0.4,9017,0,0
7165,10.75,6155,0,0
7166,46.64,884,1,0
7167,33.5,2008,0,0
7168,53.49,497,0,0
7169,7.6,6888,0,0
7170,22.58,3488,0,0
7171,4.2,7738,0,0
7172,4.65,7590,0,0
7173,10.12,6312,0,0
7174,0.69,8873,0,0
7175,14.8,5451,0,0
7176,6.2,7208,0,0
7177,45.55,978,0,0
7178,16.35,5249,0,0
7179,69.17,99,1,0
7180,11.28,6035,0,0
7181,0.22,9065,0,0
7182,31.07,2330,0,0
7183,29.86,2469,0,0
7184,55.4,419,1,0
7185,17.62,4915,0,0
7186,18.19,4689,0,0
7187,8.59,6654,0,0
7188,33.92,1917,0,0
7189,19.55,4187,1,0
7190,1.35,8614,0,0
7191,3.07,8031,0,0
7192,1.63,8519,0,0
7193,1.99,8363,0,0
7194,19.22,4305,1,0
7195,4.09,7769,0,0
7196,51.16,583,1,0
7197,38.44,1435,0,0
7198,55.53,414,1,0
7199,45.41,990,0,0
7200,44.59,1042,0,0
7201,52.68,527,1,0
7202,56.16,396,1,0
7203,64.04,194,1,0
7204,4.69,7581,0,0
7205,11.97,5912,0,0
7206,21.02,3833,0,0
7207,24.96,3058,0,1
7208,17.58,4933,1,0
7209,41.12,1237,1,1
7210,2.36,8227,0,0
7211,17.54,4947,0,0
7212,27.34,2754,0,0
7213,17.91,4799,1,0
7214,15.38,5371,0,0
7215,21.39,3760,0,0
7216,66.8,129,0,0
7217,2.29,8250,0,0
7218,23.45,3331,1,0
7219,29.92,2463,0,0
7220,55.48,415,1,0
7221,5.31,7414,0,0
7222,14.77,5454,0,0
7223,29.22,2529,0,1
7224,21.81,3665,0,0
7225,5.84,7286,0,0
7226,8.52,6668,0,0
7227,19.43,4229,0,0
7228,27.79,2703,1,0
7229,10.77,6150,0,0
7230,9.77,6396,0,0
7231,52.5,532,1,0
7232,19.79,4118,0,1
7233,8.2,6723,0,0
7234,2.04,8344,0,0
7235,18.71,4494,0,0
7236,51.92,553,0,0
7237,44.86,1025,1,0
7238,59.34,315,1,0
7239,20.09,4049,0,1
7240,1.17,8655,0,0
7241,33.72,1955,1,1
7242,40.08,1296,0,0
7243,24.96,3061,1,0
7244,31.92,2177,0,0
7245,0.78,8821,0,0
7246,20.56,3935,0,1
7247,31.26,2303,1,0
7248,24.71,3101,1,0
7249,36.25,1652,1,1
7250,12.24,5871,0,0
7251,26.14,2913,0,1
7252,1.04,8682,0,0
7253,11.78,5953,0,0
7254,3.57,7906,0,0
7255,59.14,320,0,0
7256,10.57,6203,0,0
7257,39.78,1322,0,1
7258,3.87,7826,0,0
7259,46.36,926,0,0
7260,39.02,1392,0,0
7261,63.35,208,1,1
7262,35.08,1789,0,0
7263,3.24,7987,0,0
7264,9.24,6525,0,0
7265,47.41,843,1,0
7266,54.25,471,0,0
7267,19.68,4147,1,0
7268,13.36,5660,0,0
7269,46.43,913,1,0
7270,24.66,3106,1,0
7271,32.67,2098,0,0
7272,15.3,5385,0,0
7273,18.92,4424,0,1
7274,16.15,5271,0,0
7275,24.13,3198,0,0
7276,10.2,6290,0,0
7277,16.11,5278,0,0
7278,6.23,7207,0,0
7279,19.89,4095,0,1
7280,1.76,8457,0,0
7281,33.78,1947,1,1
7282,17.9,4803,1,0
7283,45.61,969,0,0
7284,21.55,3723,0,1
7285,2.7,8137,0,0
7286,3.94,7816,0,0
7287,28.04,2669,1,0
7288,39.58,1336,1,1
7289,2.63,8161,0,0
7290,27.93,2682,0,0
7291,5.97,7254,0,0
7292,11.85,5939,0,0
7293,17.96,4788,0,0
7294,34.14,1892,1,1
7295,39.85,1315,1,1
7296,27.11,2780,1,0
7297,8.82,6607,0,0
7298,35.11,1782,0,0
7299,45.05,1010,1,0
7300,37.84,1502,1,0
7301,6.86,7052,0,0
7302,31.33,2297,1,0
7303,35.11,1782,0,0
7304,20.42,3970,0,1
7305,6.42,7160,0,0
7306,8.03,6771,0,0
7307,8.03,6767,0,0
7308,22.82,3439,0,0
7309,19.78,4123,1,0
7310,0.44,9005,0,0
7311,17.43,4981,1,0
7312,24.61,3113,0,1
7313,9.56,6450,0,0
7314,15.03,5423,0,0
7315,38.6,1423,0,0
7316,3.94,7817,0,0
7317,7.7,6852,0,0
7318,4.68,7582,0,0
7319,53.2,506,1,0
7320,2.41,8213,0,0
7321,20.13,4045,0,0
7322,13.3,5665,0,0
7323,32.67,2098,0,0
7324,32.14,2155,0,0
7325,23.34,3350,0,0
7326,1.6,8532,0,0
7327,20.25,4014,0,0
7328,7.54,6903,0,0
7329,12.97,5724,0,0
7330,8.68,6638,0,0
7331,65.99,145,1,1
7332,0.25,9059,0,0
7333,16.83,5138,1,0
7334,37.81,1508,0,0
7335,0.13,9078,0,0
7336,33.92,1918,0,0
7337,16.49,5222,0,0
7338,52.66,528,0,0
7339,30.09,2429,0,0
7340,32.43,2131,0,0
7341,33.31,2039,0,0
7342,41.74,1193,0,0
7343,59.91,301,1,0
7344,18.39,4613,0,1
7345,43.26,1107,0,0
7346,3.18,7999,0,0
7347,10.75,6157,0,0
7348,45.03,1011,0,0
7349,14.64,5467,0,0
7350,4.45,7650,0,0
7351,19.2,4316,0,1
7352,4.77,7561,0,0
7353,22.57,3489,0,1
7354,23.14,3391,1,0
7355,15.13,5407,0,0
7356,45.66,966,0,0
7357,30.12,2426,0,0
7358,29.49,2504,0,0
7359,8.15,6736,0,0
7360,42.45,1155,0,0
7361,35.5,1729,0,0
7362,40.34,1278,0,0
7363,47.97,805,1,0
7364,24.13,3199,0,0
7365,24.22,3180,0,1
7366,1.65,8514,0,0
7367,21.12,3807,1,0
7368,20.76,3880,0,0
7369,26.8,2815,0,0
7370,17.35,4996,0,0
7371,16.79,5150,0,0
7372,49.14,701,0,0
7373,38.13,1457,0,0
7374,17.89,4813,0,1
7375,50.04,644,1,0
7376,19.83,4106,1,0
7377,1.26,8635,0,0
7378,9.96,6347,0,0
7379,20.16,4033,0,1
7380,4.02,7786,0,0
7381,21.69,3695,1,0
7382,33.9,1921,1,0
7383,36.12,1663,1,0
7384,23.57,3313,0,0
7385,67.62,115,1,0
7386,42.14,1173,0,0
7387,57.0,372,0,0
7388,11.92,5922,0,0
7389,31.82,2221,0,0
7390,35.11,1782,0,0
7391,9.43,6490,0,0
7392,27.17,2769,0,1
7393,35.57,1721,0,0
7394,38.82,1403,0,0
7395,8.34,6695,0,0
7396,13.98,5565,0,0
7397,31.68,2236,1,0
7398,4.75,7566,0,0
7399,5.12,7463,0,0
7400,0.76,8835,0,0
7401,18.99,4404,0,1
7402,17.31,5013,1,0
7403,4.93,7510,0,0
7404,11.9,5927,0,0
7405,8.82,6608,0,0
7406,53.32,502,0,0
7407,20.23,4018,0,0
7408,31.05,2331,1,0
7409,25.92,2935,0,0
7410,78.97,35,1,0
7411,47.75,813,1,0
7412,17.46,4973,0,0
7413,17.42,4984,0,0
7414,1.55,8551,0,0
7415,14.51,5480,0,0
7416,37.0,1585,1,0
7417,50.3,620,1,1
7418,58.09,343,1,0
7419,15.28,5390,0,0
7420,31.84,2217,0,0
7421,42.17,1171,0,0
7422,49.29,693,0,1
7423,48.82,740,0,0
7424,60.27,294,0,0
7425,89.73,6,1,0
7426,60.72,281,1,0
7427,82.68,22,1,0
7428,54.42,456,1,1
7429,47.6,821,0,0
7430,65.07,167,1,0
7431,44.65,1038,0,0
7432,34.25,1885,0,0
7433,75.4,53,1,1
7434,1.28,8631,0,0
7435,19.13,4342,1,0
7436,7.04,7017,0,0
7437,56.3,394,1,1
7438,6.64,7108,0,0
7439,53.01,515,0,0
7440,8.74,6624,0,0
7441,49.04,722,0,1
7442,1.68,8497,0,0
7443,19.08,4366,0,0
7444,32.76,2089,0,0
7445,8.54,6663,0,0
7446,8.12,6747,0,0
7447,4.05,7781,0,0
7448,2.09,8327,0,0
7449,51.36,571,0,0
7450,1.31,8624,0,0
7451,33.94,1912,1,1
7452,25.32,3013,1,0
7453,45.78,959,1,1
7454,18.07,4745,0,1
7455,18.47,4579,1,0
7456,42.18,1170,0,0
7457,9.76,6401,0,0
7458,8.03,6772,0,0
7459,19.76,4128,0,0
7460,1.78,8449,0,0
7461,21.0,3837,0,1
7462,7.33,6947,0,0
7463,39.22,1372,1,0
7464,4.58,7611,0,0
7465,34.68,1828,1,1
7466,19.11,4354,0,1
7467,32.67,2098,0,0
7468,18.39,4613,0,1
7469,32.67,2098,0,0
7470,46.88,869,0,0
7471,35.06,1790,1,0
7472,55.36,422,1,0
7473,4.17,7750,0,0
7474,4.0,7797,0,0
7475,4.57,7616,0,0
7476,12.96,5730,0,0
7477,5.62,7335,0,0
7478,12.18,5883,0,0
7479,17.53,4953,0,0
7480,0.51,8965,0,0
7481,7.24,6966,0,0
7482,36.03,1675,1,0
7483,7.93,6797,0,0
7484,33.78,1946,0,1
7485,12.31,5857,0,0
7486,31.59,2250,0,0
7487,3.22,7989,0,0
7488,2.26,8264,0,0
7489,4.08,7776,0,0
7490,1.02,8690,0,0
7491,9.48,6472,0,0
7492,11.24,6045,0,0
7493,8.82,6606,0,0
7494,10.16,6302,0,0
7495,12.42,5835,0,0
7496,22.24,3568,0,0
7497,17.09,5058,0,0
7498,48.91,732,1,1
7499,73.59,67,1,0
7500,17.25,5028,1,0
7501,22.64,3476,1,0
7502,7.74,6841,0,0
7503,1.84,8423,0,0
7504,4.71,7577,0,0
7505,12.13,5893,0,0
7506,13.5,5637,0,0
7507,46.45,911,0,0
7508,89.83,5,0,0
7509,45.77,960,0,0
7510,41.68,1198,0,0
7511,0.84,8775,0,0
7512,20.77,3875,0,0
7513,55.35,423,1,0
7514,3.73,7868,0,0
7515,25.32,3012,0,0
7516,57.01,370,0,0
7517,57.52,360,0,0
7518,7.87,6813,0,0
7519,4.92,7515,0,0
7520,30.53,2388,0,0
7521,16.47,5225,0,0
7522,25.58,2970,1,0
7523,48.51,777,1,0
7524,49.07,708,0,0
7525,7.84,6820,0,0
7526,9.38,6496,0,0
7527,22.46,3510,0,1
7528,6.98,7028,0,0
7529,48.53,773,1,0
7530,6.29,7192,0,0
7531,30.54,2387,1,0
7532,57.59,356,0,0
7533,53.04,514,0,0
7534,74.48,61,1,0
7535,77.84,39,1,0
7536,48.25,792,0,0
7537,12.84,5753,0,0
7538,32.76,2090,1,0
7539,15.41,5368,0,0
7540,1.47,8576,0,0
7541,7.62,6880,0,0
7542,11.93,5920,0,0
7543,36.39,1640,1,1
7544,2.34,8234,0,0
7545,24.42,3146,1,0
7546,15.05,5419,0,0
7547,40.94,1247,1,1
7548,42.4,1158,1,0
7549,0.61,8913,0,0
7550,35.16,1775,0,0
7551,22.78,3449,1,0
7552,8.64,6645,0,0
7553,50.58,606,0,1
7554,41.12,1238,0,0
7555,24.05,3215,0,1
7556,36.3,1649,1,1
7557,1.34,8618,0,0
7558,22.94,3421,0,0
7559,20.37,3986,0,0
7560,72.75,74,1,0
7561,12.68,5782,0,0
7562,2.48,8197,0,0
7563,3.83,7834,0,0
7564,36.74,1602,1,0
7565,2.37,8224,0,0
7566,5.47,7377,0,0
7567,14.48,5485,0,0
7568,20.9,3852,0,1
7569,60.29,291,0,0
7570,1.44,8582,0,0
7571,29.36,2515,0,0
7572,1.44,8583,0,0
7573,4.61,7605,0,0
7574,10.46,6224,0,0
7575,56.68,381,0,0
7576,10.21,6287,0,0
7577,3.87,7825,0,0
7578,26.94,2799,0,1
7579,20.56,3933,0,0
7580,25.55,2975,1,0
7581,12.49,5821,0,0
7582,5.43,7389,0,0
7583,14.61,5470,0,0
7584,8.78,6618,0,0
7585,3.95,7815,0,0
7586,9.64,6428,0,0
7587,1.51,8559,0,0
7588,4.97,7501,0,0
7589,12.92,5738,0,0
7590,2.7,8139,0,0
7591,3.76,7858,0,0
7592,24.48,3137,0,1
7593,8.38,6688,0,0
7594,9.21,6533,0,0
7595,37.37,1546,0,0
7596,37.52,1534,0,0
7597,57.0,371,0,0
7598,57.59,357,0,0
7599,21.31,3778,0,0
7600,0.48,8979,0,0
7601,17.12,5056,0,0
7602,20.72,3888,0,0
7603,3.97,7808,0,0
7604,20.95,3841,0,0
7605,7.98,6787,0,0
7606,9.89,6358,0,0
7607,46.02,949,0,0
7608,16.96,5108,0,0
7609,32.57,2122,1,0
7610,4.36,7680,0,0
7611,19.41,4235,0,1
7612,1.75,8459,0,0
7613,2.99,8058,0,0
7614,18.23,4675,1,0
7615,64.34,184,1,0
7616,22.28,3559,0,0
7617,13.09,5697,0,0
7618,2.62,8165,0,0
7619,57.69,355,0,0
7620,38.38,1438,0,0
7621,39.39,1350,0,0
7622,48.75,744,0,1
7623,1.67,8507,0,0
7624,18.7,4500,0,1
7625,9.17,6539,0,0
7626,8.24,6715,0,0
7627,8.28,6703,0,0
7628,32.67,2098,0,0
7629,41.28,1226,1,0
7630,26.7,2836,1,0
7631,0.28,9055,0,0
7632,2.17,8301,0,0
7633,6.19,7211,0,0
7634,1.9,8394,0,0
7635,1.8,8440,0,0
7636,28.24,2643,0,1
7637,54.8,441,0,0
7638,32.53,2126,0,1
7639,3.48,7927,0,0
7640,17.74,4873,0,1
7641,6.74,7080,0,0
7642,0.3,9047,0,0
7643,19.28,4284,0,1
7644,13.6,5623,0,0
7645,29.74,2480,0,1
7646,22.37,3540,0,1
7647,18.64,4522,0,0
7648,13.48,5642,0,0
7649,12.49,5820,0,0
7650,35.11,1782,0,0
7651,6.56,7126,0,0
7652,48.89,734,0,0
7653,31.92,2177,0,0
7654,37.81,1507,1,0
7655,38.54,1429,1,0
7656,21.75,3683,0,0
7657,25.45,2989,0,1
7658,0.75,8838,0,0
7659,58.0,346,1,0
7660,6.17,7215,0,0
7661,5.54,7359,0,0
7662,28.42,2618,0,0
7663,19.82,4111,0,0
7664,0.97,8709,0,0
7665,15.21,5401,0,0
7666,5.94,7262,0,0
7667,12.8,5761,0,0
7668,14.19,5531,0,0
7669,12.93,5735,0,0
7670,2.5,8191,0,0
7671,7.95,6793,0,0
7672,23.27,3370,0,0
7673,2.52,8187,0,0
7674,3.42,7946,0,0
7675,1.96,8368,0,0
7676,32.83,2082,1,0
7677,1.01,8691,0,0
7678,2.59,8168,0,0
7679,1.2,8645,0,0
7680,11.05,6091,0,0
7681,1.15,8662,0,0
7682,30.33,2404,0,0
7683,3.52,7913,0,0
7684,2.23,8280,0,0
7685,22.81,3441,1,0
7686,4.64,7592,0,0
7687,9.75,6404,0,0
7688,18.49,4572,1,0
7689,32.34,2142,1,0
7690,9.02,6562,0,0
7691,31.88,2211,1,0
7692,50.12,630,0,0
7693,21.28,3784,0,0
7694,0.96,8710,0,0
7695,7.28,6955,0,0
7696,4.28,7702,0,0
7697,35.22,1767,0,0
7698,43.02,1127,0,0
7699,14.08,5546,0,0
7700,2.4,8217,0,0
7701,22.16,3586,0,0
7702,62.35,227,0,0
7703,51.31,572,0,0
7704,56.32,391,1,0
7705,31.59,2250,0,0
7706,43.55,1093,1,0
7707,1.59,8534,0,0
7708,46.56,905,0,0
7709,22.77,3453,0,1
7710,0.94,8719,0,0
7711,65.58,159,1,0
7712,20.4,3975,0,0
7713,18.38,4628,1,0
7714,1.62,8529,0,0
7715,11.99,5910,0,0
7716,42.85,1133,0,0
7717,53.67,491,0,0
7718,37.82,1506,0,0
7719,6.44,7155,0,0
7720,42.98,1130,0,0
7721,30.69,2368,1,0
7722,0.36,9037,0,0
7723,6.04,7235,0,0
7724,27.57,2724,0,0
7725,36.59,1617,0,0
7726,50.91,593,0,0
7727,25.37,3002,0,0
7728,19.19,4319,0,0
7729,7.22,6975,0,0
7730,2.93,8069,0,0
7731,2.91,8075,0,0
7732,26.37,2878,0,1
7733,22.41,3524,1,0
7734,5.46,7382,0,0
7735,14.65,5465,0,0
7736,22.48,3506,0,1
7737,52.72,526,0,0
7738,42.14,1172,0,0
7739,31.92,2177,0,0
7740,46.68,881,1,0
7741,17.41,4986,0,0
7742,18.96,4412,1,0
7743,84.75,14,1,0
7744,2.24,8274,0,0
7745,49.47,673,1,0
7746,29.12,2544,0,0
7747,12.32,5854,0,0
7748,12.96,5728,0,0
7749,30.75,2365,1,0
7750,2.09,8330,0,0
7751,23.94,3239,0,0
7752,6.94,7037,0,0
7753,60.52,286,1,0
7754,13.69,5613,0,0
7755,34.43,1861,0,0
7756,25.63,2964,0,0
7757,66.88,127,1,0
7758,44.97,1015,1,0
7759,53.83,485,1,0
7760,61.02,273,0,0
7761,37.99,1490,0,0
7762,17.18,5040,1,0
7763,4.73,7571,0,0
7764,26.94,2797,0,0
7765,0.86,8766,0,0
7766,0.13,9076,0,0
7767,9.52,6463,0,0
7768,0.4,9018,0,0
7769,6.76,7076,0,0
7770,12.28,5863,0,0
7771,13.11,5695,0,0
7772,46.64,884,1,0
7773,0.45,8996,0,0
7774,43.21,1114,0,0
7775,10.13,6310,0,0
7776,49.01,727,1,0
7777,28.58,2603,1,0
7778,33.39,2027,0,0
7779,39.24,1367,0,0
7780,33.54,2003,1,1
7781,27.47,2735,1,0
7782,22.89,3429,0,1
7783,22.24,3567,0,0
7784,4.85,7530,0,0
7785,42.0,1178,0,0
7786,38.01,1489,0,0
7787,61.89,240,0,0
7788,54.77,442,1,0
7789,35.25,1761,0,0
7790,29.62,2491,0,0
7791,41.95,1182,0,0
7792,7.91,6800,0,0
7793,12.35,5845,0,0
7794,43.2,1115,0,0
7795,27.12,2777,1,0
7796,59.48,308,1,0
7797,25.44,2991,0,1
7798,4.93,7509,0,0
7799,17.88,4816,1,0
7800,30.09,2429,0,0
7801,2.17,8304,0,0
7802,63.8,198,1,0
7803,13.01,5717,0,0
7804,29.28,2521,1,0
7805,16.1,5283,0,0
7806,61.04,269,1,0
7807,2.27,8262,0,0
7808,33.04,2062,0,0
7809,22.36,3543,0,0
7810,6.86,7051,0,0
7811,17.05,5072,0,0
7812,9.29,6511,0,0
7813,51.25,574,1,1
7814,17.47,4962,0,0
7815,10.9,6121,0,0
7816,17.55,4941,0,0
7817,15.4,5369,0,0
7818,16.96,5109,1,0
7819,49.05,710,1,0
7820,4.93,7513,0,0
7821,25.81,2944,0,0
7822,9.89,6359,0,0
7823,39.78,1323,0,0
7824,20.39,3978,1,0
7825,74.36,63,1,0
7826,10.16,6303,0,0
7827,29.66,2488,0,1
7828,6.64,7109,0,0
7829,32.17,2153,1,0
7830,17.66,4899,0,0
7831,70.58,85,1,0
7832,22.35,3545,0,0
7833,21.5,3734,0,0
7834,58.52,333,1,0
7835,7.97,6791,0,0
7836,16.72,5168,1,0
7837,4.3,7697,0,0
7838,0.71,8863,0,0
7839,75.4,53,1,1
7840,0.63,8903,0,0
7841,26.65,2841,0,0
7842,46.74,878,0,0
7843,25.74,2950,1,0
7844,43.9,1083,0,0
7845,49.5,669,1,0
7846,18.43,4592,0,0
7847,24.15,3196,0,0
7848,11.7,5970,0,0
7849,7.18,6985,0,0
7850,29.16,2536,0,0
7851,31.24,2308,1,0
7852,19.38,4244,0,0
7853,16.82,5143,0,0
7854,44.69,1035,1,0
